combo,weight,ev
QhQc6s6c,1,0.24
QdQc6s6c,1,0.24
QdQc6h6c,1,0.24
QsQh5s5h,1,0.61
QsQd5s5d,1,0.61
QsQc5s5c,1,0.61
QhQd5h5d,1,0.61
QhQc5h5c,1,0.61
QdQc5d5c,1,0.61
QsQh5s4h,1,0.29
QsQd5s4d,1,0.29
QsQc5s4c,1,0.29
QhQd5h4d,1,0.29
QhQc5h4c,1,0.29
QsQh5h4s,1,0.29
QdQc5d4c,1,0.29
QsQd5d4s,1,0.29
QhQd5d4h,1,0.29
QsQc5c4s,1,0.29
QhQc5c4h,1,0.29
QdQc5c4d,1,0.29
QsQh5s3h,1,0.16
QsQd5s3d,1,0.16
QsQc5s3c,1,0.16
QhQd5h3d,1,0.16
QhQc5h3c,1,0.16
QsQh5h3s,1,0.16
QdQc5d3c,1,0.16
QsQd5d3s,1,0.16
QhQd5d3h,1,0.16
QsQc5c3s,1,0.16
QhQc5c3h,1,0.16
QdQc5c3d,1,0.16
QsQh5s5d,1,0.21
QsQh5s5c,1,0.21
QsQd5s5c,1,0.21
QsQd5s5h,1,0.21
QsQc5s5h,1,0.21
QsQc5s5d,1,0.21
QhQd5h5c,1,0.21
QhQd5s5h,1,0.21
QhQc5h5d,1,0.21
QhQc5s5h,1,0.21
QsQh5h5c,1,0.21
QsQh5h5d,1,0.21
QdQc5h5d,1,0.21
QdQc5s5d,1,0.21
QsQd5d5c,1,0.21
QsQd5h5d,1,0.21
QhQd5d5c,1,0.21
QhQd5s5d,1,0.21
QsQc5h5c,1,0.21
QsQc5d5c,1,0.21
QhQc5d5c,1,0.21
QhQc5s5c,1,0.21
QdQc5s5c,1,0.21
QdQc5h5c,1,0.21
QsQh4s4h,1,0.69
QsQd4s4d,1,0.69
QsQc4s4c,1,0.69
QhQd4h4d,1,0.69
QhQc4h4c,1,0.69
QdQc4d4c,1,0.69
QsQh4s3h,1,0.11
QsQd4s3d,1,0.11
QsQc4s3c,1,0.11
QhQd4h3d,1,0.11
QhQc4h3c,1,0.11
QsQh4h3s,1,0.11
QdQc4d3c,1,0.11
QsQd4d3s,1,0.11
QhQd4d3h,1,0.11
QsQc4c3s,1,0.11
QhQc4c3h,1,0.11
QdQc4c3d,1,0.11
QsQh4s4d,1,0.26
QsQh4s4c,1,0.26
QsQd4s4c,1,0.26
QsQd4s4h,1,0.26
QsQc4s4h,1,0.26
QsQc4s4d,1,0.26
QhQd4h4c,1,0.26
QhQd4s4h,1,0.26
QhQc4h4d,1,0.26
QhQc4s4h,1,0.26
QsQh4h4c,1,0.26
QsQh4h4d,1,0.26
QdQc4h4d,1,0.26
QdQc4s4d,1,0.26
QsQd4d4c,1,0.26
QsQd4h4d,1,0.26
QhQd4d4c,1,0.26
QhQd4s4d,1,0.26
QsQc4h4c,1,0.26
QsQc4d4c,1,0.26
QhQc4d4c,1,0.26
QhQc4s4c,1,0.26
QdQc4s4c,1,0.26
QdQc4h4c,1,0.26
QsQh3s3h,1,0.77
QsQd3s3d,1,0.77
QsQc3s3c,1,0.77
QhQd3h3d,1,0.77
QhQc3h3c,1,0.77
QdQc3d3c,1,0.77
QsQh3s3d,1,0.3
QsQh3s3c,1,0.3
QsQd3s3c,1,0.3
QsQd3s3h,1,0.3
QsQc3s3h,1,0.3
QsQc3s3d,1,0.3
QhQd3h3c,1,0.3
QhQd3s3h,1,0.3
QhQc3h3d,1,0.3
QhQc3s3h,1,0.3
QsQh3h3c,1,0.3
QsQh3h3d,1,0.3
QdQc3h3d,1,0.3
QdQc3s3d,1,0.3
QsQd3d3c,1,0.3
QsQd3h3d,1,0.3
QhQd3d3c,1,0.3
QhQd3s3d,1,0.3
QsQc3h3c,1,0.3
QsQc3d3c,1,0.3
QhQc3d3c,1,0.3
QhQc3s3c,1,0.3
QdQc3s3c,1,0.3
QdQc3h3c,1,0.3
QsQh2s2h,1,0.85
QsQd2s2d,1,0.85
QsQc2s2c,1,0.85
QhQd2h2d,1,0.85
QhQc2h2c,1,0.85
QdQc2d2c,1,0.85
QsQh2s2d,1,0.37
QsQh2s2c,1,0.37
QsQd2s2c,1,0.37
QsQd2s2h,1,0.37
QsQc2s2h,1,0.37
QsQc2s2d,1,0.37
QhQd2h2c,1,0.37
QhQd2s2h,1,0.37
QhQc2h2d,1,0.37
QhQc2s2h,1,0.37
QsQh2h2c,1,0.37
QsQh2h2d,1,0.37
QdQc2h2d,1,0.37
QdQc2s2d,1,0.37
QsQd2d2c,1,0.37
QsQd2h2d,1,0.37
QhQd2d2c,1,0.37
QhQd2s2d,1,0.37
QsQc2h2c,1,0.37
QsQc2d2c,1,0.37
QhQc2d2c,1,0.37
QhQc2s2c,1,0.37
QdQc2s2c,1,0.37
QdQc2h2c,1,0.37
QsQhJdTs,1,0.36
QsQhJcTs,1,0.36
QsQdJcTs,1,0.36
QsQdJhTs,1,0.36
QsQcJhTs,1,0.36
QsQcJdTs,1,0.36
QhQdJcTh,1,0.36
QhQdJsTh,1,0.36
QhQcJdTh,1,0.36
QhQcJsTh,1,0.36
QsQhJcTh,1,0.36
QsQhJdTh,1,0.36
QdQcJhTd,1,0.36
QdQcJsTd,1,0.36
QsQdJcTd,1,0.36
QsQdJhTd,1,0.36
QhQdJcTd,1,0.36
QhQdJsTd,1,0.36
QsQcJhTc,1,0.36
QsQcJdTc,1,0.36
QhQcJdTc,1,0.36
QhQcJsTc,1,0.36
QdQcJsTc,1,0.36
QdQcJhTc,1,0.36
QsQhJd9s,1,0.1
QsQhJc9s,1,0.1
QsQdJc9s,1,0.1
QsQdJh9s,1,0.1
QsQcJh9s,1,0.1
QsQcJd9s,1,0.1
QhQdJc9h,1,0.1
QhQdJs9h,1,0.1
QhQcJd9h,1,0.1
QhQcJs9h,1,0.1
QsQhJc9h,1,0.1
QsQhJd9h,1,0.1
QdQcJh9d,1,0.1
QdQcJs9d,1,0.1
QsQdJc9d,1,0.1
QsQdJh9d,1,0.1
QhQdJc9d,1,0.1
QhQdJs9d,1,0.1
QsQcJh9c,1,0.1
QsQcJd9c,1,0.1
QhQcJd9c,1,0.1
QhQcJs9c,1,0.1
QdQcJs9c,1,0.1
QdQcJh9c,1,0.1
QsQhJd8s,1,0.02
QsQhJc8s,1,0.02
QsQdJc8s,1,0.02
QsQdJh8s,1,0.02
QsQcJh8s,1,0.02
QsQcJd8s,1,0.02
QhQdJc8h,1,0.02
QhQdJs8h,1,0.02
QhQcJd8h,1,0.02
QhQcJs8h,1,0.02
QsQhJc8h,1,0.02
QsQhJd8h,1,0.02
QdQcJh8d,1,0.02
QdQcJs8d,1,0.02
QsQdJc8d,1,0.02
QsQdJh8d,1,0.02
QhQdJc8d,1,0.02
QhQdJs8d,1,0.02
QsQcJh8c,1,0.02
QsQcJd8c,1,0.02
QhQcJd8c,1,0.02
QhQcJs8c,1,0.02
QdQcJs8c,1,0.02
QdQcJh8c,1,0.02
QsQhJdTd,1,0.31
QsQhJcTc,1,0.31
QsQdJcTc,1,0.31
QsQdJhTh,1,0.31
QsQcJhTh,1,0.31
QsQcJdTd,1,0.31
QhQdJcTc,1,0.31
QhQdJsTs,1,0.31
QhQcJdTd,1,0.31
QhQcJsTs,1,0.31
QdQcJhTh,1,0.31
QdQcJsTs,1,0.31
QsQhJd9d,1,0.06
QsQhJc9c,1,0.06
QsQdJc9c,1,0.06
QsQdJh9h,1,0.06
QsQcJh9h,1,0.06
QsQcJd9d,1,0.06
QhQdJc9c,1,0.06
QhQdJs9s,1,0.06
QhQcJd9d,1,0.06
QhQcJs9s,1,0.06
QdQcJh9h,1,0.06
QdQcJs9s,1,0.06
QsQhJdJc,1,0.59
QsQdJhJc,1,0.59
QsQcJhJd,1,0.59
QhQdJsJc,1,0.59
QhQcJsJd,1,0.59
QdQcJsJh,1,0.59
QsQhJdTc,0.032,0
QsQhJcTd,0.032,0
QsQdJcTh,0.032,0
QsQdJhTc,0.032,0
QsQcJhTd,0.032,0
QsQcJdTh,0.032,0
QhQdJcTs,0.032,0
QhQdJsTc,0.032,0
QhQcJdTs,0.032,0
QhQcJsTd,0.032,0
QdQcJhTs,0.032,0
QdQcJsTh,0.032,0
QsQhTd9s,1,0.25
QsQhTc9s,1,0.25
QsQdTc9s,1,0.25
QsQdTh9s,1,0.25
QsQcTh9s,1,0.25
QsQcTd9s,1,0.25
QhQdTc9h,1,0.25
QhQdTs9h,1,0.25
QhQcTd9h,1,0.25
QhQcTs9h,1,0.25
QsQhTc9h,1,0.25
QsQhTd9h,1,0.25
QdQcTh9d,1,0.25
QdQcTs9d,1,0.25
QsQdTc9d,1,0.25
QsQdTh9d,1,0.25
QhQdTc9d,1,0.25
QhQdTs9d,1,0.25
QsQcTh9c,1,0.25
QsQcTd9c,1,0.25
QhQcTd9c,1,0.25
QhQcTs9c,1,0.25
QdQcTs9c,1,0.25
QdQcTh9c,1,0.25
QsQhTd8s,1,0.11
QsQhTc8s,1,0.11
QsQdTc8s,1,0.11
QsQdTh8s,1,0.11
QsQcTh8s,1,0.11
QsQcTd8s,1,0.11
QhQdTc8h,1,0.11
QhQdTs8h,1,0.11
QhQcTd8h,1,0.11
QhQcTs8h,1,0.11
QsQhTc8h,1,0.11
QsQhTd8h,1,0.11
QdQcTh8d,1,0.11
QdQcTs8d,1,0.11
QsQdTc8d,1,0.11
QsQdTh8d,1,0.11
QhQdTc8d,1,0.11
QhQdTs8d,1,0.11
QsQcTh8c,1,0.11
QsQcTd8c,1,0.11
QhQcTd8c,1,0.11
QhQcTs8c,1,0.11
QdQcTs8c,1,0.11
QdQcTh8c,1,0.11
QsQhTd9d,1,0.18
QsQhTc9c,1,0.18
QsQdTc9c,1,0.18
QsQdTh9h,1,0.18
QsQcTh9h,1,0.18
QsQcTd9d,1,0.18
QhQdTc9c,1,0.18
QhQdTs9s,1,0.18
QhQcTd9d,1,0.18
QhQcTs9s,1,0.18
QdQcTh9h,1,0.18
QdQcTs9s,1,0.18
QsQhTd8d,1,0.06
QsQhTc8c,1,0.06
QsQdTc8c,1,0.06
QsQdTh8h,1,0.06
QsQcTh8h,1,0.06
QsQcTd8d,1,0.06
QhQdTc8c,1,0.06
QhQdTs8s,1,0.06
QhQcTd8d,1,0.06
QhQcTs8s,1,0.06
QdQcTh8h,1,0.06
QdQcTs8s,1,0.06
QsQhTdTc,1,0.49
QsQdThTc,1,0.49
QsQcThTd,1,0.49
QhQdTsTc,1,0.49
QhQcTsTd,1,0.49
QdQcTsTh,1,0.49
QsQh9d8s,1,0.06
QsQh9c8s,1,0.06
QsQd9c8s,1,0.06
QsQd9h8s,1,0.06
QsQc9h8s,1,0.06
QsQc9d8s,1,0.06
QhQd9c8h,1,0.06
QhQd9s8h,1,0.06
QhQc9d8h,1,0.06
QhQc9s8h,1,0.06
QsQh9c8h,1,0.06
QsQh9d8h,1,0.06
QdQc9h8d,1,0.06
QdQc9s8d,1,0.06
QsQd9c8d,1,0.06
QsQd9h8d,1,0.06
QhQd9c8d,1,0.06
QhQd9s8d,1,0.06
QsQc9h8c,1,0.06
QsQc9d8c,1,0.06
QhQc9d8c,1,0.06
QhQc9s8c,1,0.06
QdQc9s8c,1,0.06
QdQc9h8c,1,0.06
QsQh9d8d,1,0.01
QsQh9c8c,1,0.01
QsQd9c8c,1,0.01
QsQd9h8h,1,0.01
QsQc9h8h,1,0.01
QsQc9d8d,1,0.01
QhQd9c8c,1,0.01
QhQd9s8s,1,0.01
QhQc9d8d,1,0.01
QhQc9s8s,1,0.01
QdQc9h8h,1,0.01
QdQc9s8s,1,0.01
QsQh9d9c,1,0.26
QsQd9h9c,1,0.26
QsQc9h9d,1,0.26
QhQd9s9c,1,0.26
QhQc9s9d,1,0.26
QdQc9s9h,1,0.26
QsQh8d8c,1,0.09
QsQd8h8c,1,0.09
QsQc8h8d,1,0.09
QhQd8s8c,1,0.09
QhQc8s8d,1,0.09
QdQc8s8h,1,0.09
QsJhTs9s,1,0.12
QsJdTs9s,1,0.12
QsJcTs9s,1,0.12
QhJdTh9h,1,0.12
QhJcTh9h,1,0.12
QhJsTh9h,1,0.12
QdJcTd9d,1,0.12
QdJsTd9d,1,0.12
QdJhTd9d,1,0.12
QcJsTc9c,1,0.12
QcJhTc9c,1,0.12
QcJdTc9c,1,0.12
QsJhTs8s,1,0.04
QsJdTs8s,1,0.04
QsJcTs8s,1,0.04
QhJdTh8h,1,0.04
QhJcTh8h,1,0.04
QhJsTh8h,1,0.04
QdJcTd8d,1,0.04
QdJsTd8d,1,0.04
QdJhTd8d,1,0.04
QcJsTc8c,1,0.04
QcJhTc8c,1,0.04
QcJdTc8c,1,0.04
QsJhTsTh,1,0.69
QsJdTsTd,1,0.69
QsJcTsTc,1,0.69
QhJdThTd,1,0.69
QhJcThTc,1,0.69
QhJsTsTh,1,0.69
QdJcTdTc,1,0.69
QdJsTsTd,1,0.69
QdJhThTd,1,0.69
QcJsTsTc,1,0.69
QcJhThTc,1,0.69
QcJdTdTc,1,0.69
QsJhTs9h,1,0.73
QsJdTs9d,1,0.73
QsJcTs9c,1,0.73
QhJdTh9d,1,0.73
QhJcTh9c,1,0.73
QhJsTh9s,1,0.73
QdJcTd9c,1,0.73
QdJsTd9s,1,0.73
QdJhTd9h,1,0.73
QcJsTc9s,1,0.73
QcJhTc9h,1,0.73
QcJdTc9d,1,0.73
QsJhTs8h,1,0.62
QsJdTs8d,1,0.62
QsJcTs8c,1,0.62
QhJdTh8d,1,0.62
QhJcTh8c,1,0.62
QhJsTh8s,1,0.62
QdJcTd8c,1,0.62
QdJsTd8s,1,0.62
QdJhTd8h,1,0.62
QcJsTc8s,1,0.62
QcJhTc8h,1,0.62
QcJdTc8d,1,0.62
QsJhTs7h,1,0.23
QsJdTs7d,1,0.23
QsJcTs7c,1,0.23
QhJdTh7d,1,0.23
QhJcTh7c,1,0.23
QhJsTh7s,1,0.23
QdJcTd7c,1,0.23
QdJsTd7s,1,0.23
QdJhTd7h,1,0.23
QcJsTc7s,1,0.23
QcJhTc7h,1,0.23
QcJdTc7d,1,0.23
QsJhTs6h,1,0.08
QsJdTs6d,1,0.08
QsJcTs6c,1,0.08
QhJdTh6d,1,0.08
QhJcTh6c,1,0.08
QhJsTh6s,1,0.08
QdJcTd6c,1,0.08
QdJsTd6s,1,0.08
QdJhTd6h,1,0.08
QcJsTc6s,1,0.08
QcJhTc6h,1,0.08
QcJdTc6d,1,0.08
QsJhTs5h,1,0.1
QsJdTs5d,1,0.1
QsJcTs5c,1,0.1
QhJdTh5d,1,0.1
QhJcTh5c,1,0.1
QhJsTh5s,1,0.1
QdJcTd5c,1,0.1
QdJsTd5s,1,0.1
QdJhTd5h,1,0.1
QcJsTc5s,1,0.1
QcJhTc5h,1,0.1
QcJdTc5d,1,0.1
QsJhTs4h,1,0.13
QsJdTs4d,1,0.13
QsJcTs4c,1,0.13
QhJdTh4d,1,0.13
QhJcTh4c,1,0.13
QhJsTh4s,1,0.13
QdJcTd4c,1,0.13
QdJsTd4s,1,0.13
QdJhTd4h,1,0.13
QcJsTc4s,1,0.13
QcJhTc4h,1,0.13
QcJdTc4d,1,0.13
QsJhTs3h,1,0.16
QsJdTs3d,1,0.16
QsJcTs3c,1,0.16
QhJdTh3d,1,0.16
QhJcTh3c,1,0.16
QhJsTh3s,1,0.16
QdJcTd3c,1,0.16
QdJsTd3s,1,0.16
QdJhTd3h,1,0.16
QcJsTc3s,1,0.16
QcJhTc3h,1,0.16
QcJdTc3d,1,0.16
QsJhTs2h,1,0.2
QsJdTs2d,1,0.2
QsJcTs2c,1,0.2
QhJdTh2d,1,0.2
QhJcTh2c,1,0.2
QhJsTh2s,1,0.2
QdJcTd2c,1,0.2
QdJsTd2s,1,0.2
QdJhTd2h,1,0.2
QcJsTc2s,1,0.2
QcJhTc2h,1,0.2
QcJdTc2d,1,0.2
QsJhTsTd,1,0.28
QsJhTsTc,1,0.28
QsJdTsTc,1,0.28
QsJdTsTh,1,0.28
QsJcTsTh,1,0.28
QsJcTsTd,1,0.28
QhJdThTc,1,0.28
QhJdTsTh,1,0.28
QhJcThTd,1,0.28
QhJcTsTh,1,0.28
QhJsThTc,1,0.28
QhJsThTd,1,0.28
QdJcThTd,1,0.28
QdJcTsTd,1,0.28
QdJsTdTc,1,0.28
QdJsThTd,1,0.28
QdJhTdTc,1,0.28
QdJhTsTd,1,0.28
QcJsThTc,1,0.28
QcJsTdTc,1,0.28
QcJhTdTc,1,0.28
QcJhTsTc,1,0.28
QcJdTsTc,1,0.28
QcJdThTc,1,0.28
QsJhTs9d,1,0.29
QsJhTs9c,1,0.29
QsJdTs9c,1,0.29
QsJdTs9h,1,0.29
QsJcTs9h,1,0.29
QsJcTs9d,1,0.29
QhJdTh9c,1,0.29
QhJdTh9s,1,0.29
QhJcTh9d,1,0.29
QhJcTh9s,1,0.29
QhJsTh9c,1,0.29
QhJsTh9d,1,0.29
QdJcTd9h,1,0.29
QdJcTd9s,1,0.29
QdJsTd9c,1,0.29
QdJsTd9h,1,0.29
QdJhTd9c,1,0.29
QdJhTd9s,1,0.29
QcJsTc9h,1,0.29
QcJsTc9d,1,0.29
QcJhTc9d,1,0.29
QcJhTc9s,1,0.29
QcJdTc9s,1,0.29
QcJdTc9h,1,0.29
QsJhTs8d,1,0.2
QsJhTs8c,1,0.2
QsJdTs8c,1,0.2
QsJdTs8h,1,0.2
QsJcTs8h,1,0.2
QsJcTs8d,1,0.2
QhJdTh8c,1,0.2
QhJdTh8s,1,0.2
QhJcTh8d,1,0.2
QhJcTh8s,1,0.2
QhJsTh8c,1,0.2
QhJsTh8d,1,0.2
QdJcTd8h,1,0.2
QdJcTd8s,1,0.2
QdJsTd8c,1,0.2
QdJsTd8h,1,0.2
QdJhTd8c,1,0.2
QdJhTd8s,1,0.2
QcJsTc8h,1,0.2
QcJsTc8d,1,0.2
QcJhTc8d,1,0.2
QcJhTc8s,1,0.2
QcJdTc8s,1,0.2
QcJdTc8h,1,0.2
QsJh9s9h,1,0.21
QsJd9s9d,1,0.21
QsJc9s9c,1,0.21
QhJd9h9d,1,0.21
QhJc9h9c,1,0.21
QhJs9s9h,1,0.21
QdJc9d9c,1,0.21
QdJs9s9d,1,0.21
QdJh9h9d,1,0.21
QcJs9s9c,1,0.21
QcJh9h9c,1,0.21
QcJd9d9c,1,0.21
QsJh9s8h,1,0.42
QsJd9s8d,1,0.42
QsJc9s8c,1,0.42
QhJd9h8d,1,0.42
QhJc9h8c,1,0.42
QhJs9h8s,1,0.42
QdJc9d8c,1,0.42
QdJs9d8s,1,0.42
QdJh9d8h,1,0.42
QcJs9c8s,1,0.42
QcJh9c8h,1,0.42
QcJd9c8d,1,0.42
QsJh9s7h,1,0.06
QsJd9s7d,1,0.06
QsJc9s7c,1,0.06
QhJd9h7d,1,0.06
QhJc9h7c,1,0.06
QhJs9h7s,1,0.06
QdJc9d7c,1,0.06
QdJs9d7s,1,0.06
QdJh9d7h,1,0.06
QcJs9c7s,1,0.06
QcJh9c7h,1,0.06
QcJd9c7d,1,0.06
QsJh9s8d,1,0.01
QsJh9s8c,1,0.01
QsJd9s8c,1,0.01
QsJd9s8h,1,0.01
QsJc9s8h,1,0.01
QsJc9s8d,1,0.01
QhJd9h8c,1,0.01
QhJd9h8s,1,0.01
QhJc9h8d,1,0.01
QhJc9h8s,1,0.01
QhJs9h8c,1,0.01
QhJs9h8d,1,0.01
QdJc9d8h,1,0.01
QdJc9d8s,1,0.01
QdJs9d8c,1,0.01
QdJs9d8h,1,0.01
QdJh9d8c,1,0.01
QdJh9d8s,1,0.01
QcJs9c8h,1,0.01
QcJs9c8d,1,0.01
QcJh9c8d,1,0.01
QcJh9c8s,1,0.01
QcJd9c8s,1,0.01
QcJd9c8h,1,0.01
QsJh8s8h,1,0.05
QsJd8s8d,1,0.05
QsJc8s8c,1,0.05
QhJd8h8d,1,0.05
QhJc8h8c,1,0.05
QhJs8s8h,1,0.05
QdJc8d8c,1,0.05
QdJs8s8d,1,0.05
QdJh8h8d,1,0.05
QcJs8s8c,1,0.05
QcJh8h8c,1,0.05
QcJd8d8c,1,0.05
QsJh8s7h,1,0.05
QsJd8s7d,1,0.05
QsJc8s7c,1,0.05
QhJd8h7d,1,0.05
QhJc8h7c,1,0.05
QhJs8h7s,1,0.05
QdJc8d7c,1,0.05
QdJs8d7s,1,0.05
QdJh8d7h,1,0.05
QcJs8c7s,1,0.05
QcJh8c7h,1,0.05
QcJd8c7d,1,0.05
QsJhTh9s,1,0.73
QsJdTd9s,1,0.73
QsJcTc9s,1,0.73
QhJdTd9h,1,0.73
QhJcTc9h,1,0.73
QhJsTs9h,1,0.73
QdJcTc9d,1,0.73
QdJsTs9d,1,0.73
QdJhTh9d,1,0.73
QcJsTs9c,1,0.73
QcJhTh9c,1,0.73
QcJdTd9c,1,0.73
QsJhTh8s,1,0.62
QsJdTd8s,1,0.62
QsJcTc8s,1,0.62
QhJdTd8h,1,0.62
QhJcTc8h,1,0.62
QhJsTs8h,1,0.62
QdJcTc8d,1,0.62
QdJsTs8d,1,0.62
QdJhTh8d,1,0.62
QcJsTs8c,1,0.62
QcJhTh8c,1,0.62
QcJdTd8c,1,0.62
QsJhTh7s,1,0.24
QsJdTd7s,1,0.24
QsJcTc7s,1,0.24
QhJdTd7h,1,0.24
QhJcTc7h,1,0.24
QhJsTs7h,1,0.24
QdJcTc7d,1,0.24
QdJsTs7d,1,0.24
QdJhTh7d,1,0.24
QcJsTs7c,1,0.24
QcJhTh7c,1,0.24
QcJdTd7c,1,0.24
QsJhTh6s,1,0.1
QsJdTd6s,1,0.1
QsJcTc6s,1,0.1
QhJdTd6h,1,0.1
QhJcTc6h,1,0.1
QhJsTs6h,1,0.1
QdJcTc6d,1,0.1
QdJsTs6d,1,0.1
QdJhTh6d,1,0.1
QcJsTs6c,1,0.1
QcJhTh6c,1,0.1
QcJdTd6c,1,0.1
QsJhTh5s,1,0.12
QsJdTd5s,1,0.12
QsJcTc5s,1,0.12
QhJdTd5h,1,0.12
QhJcTc5h,1,0.12
QhJsTs5h,1,0.12
QdJcTc5d,1,0.12
QdJsTs5d,1,0.12
QdJhTh5d,1,0.12
QcJsTs5c,1,0.12
QcJhTh5c,1,0.12
QcJdTd5c,1,0.12
QsJhTh4s,1,0.15
QsJdTd4s,1,0.15
QsJcTc4s,1,0.15
QhJdTd4h,1,0.15
QhJcTc4h,1,0.15
QhJsTs4h,1,0.15
QdJcTc4d,1,0.15
QdJsTs4d,1,0.15
QdJhTh4d,1,0.15
QcJsTs4c,1,0.15
QcJhTh4c,1,0.15
QcJdTd4c,1,0.15
QsJhTh3s,1,0.18
QsJdTd3s,1,0.18
QsJcTc3s,1,0.18
QhJdTd3h,1,0.18
QhJcTc3h,1,0.18
QhJsTs3h,1,0.18
QdJcTc3d,1,0.18
QdJsTs3d,1,0.18
QdJhTh3d,1,0.18
QcJsTs3c,1,0.18
QcJhTh3c,1,0.18
QcJdTd3c,1,0.18
QsJhTh2s,1,0.22
QsJdTd2s,1,0.22
QsJcTc2s,1,0.22
QhJdTd2h,1,0.22
QhJcTc2h,1,0.22
QhJsTs2h,1,0.22
QdJcTc2d,1,0.22
QdJsTs2d,1,0.22
QdJhTh2d,1,0.22
QcJsTs2c,1,0.22
QcJhTh2c,1,0.22
QcJdTd2c,1,0.22
QsJhTh9h,1,0.09
QsJdTd9d,1,0.09
QsJcTc9c,1,0.09
QhJdTd9d,1,0.09
QhJcTc9c,1,0.09
QhJsTs9s,1,0.09
QdJcTc9c,1,0.09
QdJsTs9s,1,0.09
QdJhTh9h,1,0.09
QcJsTs9s,1,0.09
QcJhTh9h,1,0.09
QcJdTd9d,1,0.09
QsJhTh8h,1,0.01
QsJdTd8d,1,0.01
QsJcTc8c,1,0.01
QhJdTd8d,1,0.01
QhJcTc8c,1,0.01
QhJsTs8s,1,0.01
QdJcTc8c,1,0.01
QdJsTs8s,1,0.01
QdJhTh8h,1,0.01
QcJsTs8s,1,0.01
QcJhTh8h,1,0.01
QcJdTd8d,1,0.01
QsJhThTd,1,0.26
QsJhThTc,1,0.26
QsJdTdTc,1,0.26
QsJdThTd,1,0.26
QsJcThTc,1,0.26
QsJcTdTc,1,0.26
QhJdTdTc,1,0.26
QhJdTsTd,1,0.26
QhJcTdTc,1,0.26
QhJcTsTc,1,0.26
QhJsTsTc,1,0.26
QhJsTsTd,1,0.26
QdJcThTc,1,0.26
QdJcTsTc,1,0.26
QdJsTsTc,1,0.26
QdJsTsTh,1,0.26
QdJhThTc,1,0.26
QdJhTsTh,1,0.26
QcJsTsTh,1,0.26
QcJsTsTd,1,0.26
QcJhThTd,1,0.26
QcJhTsTh,1,0.26
QcJdTsTd,1,0.26
QcJdThTd,1,0.26
QsJhTh9d,1,0.26
QsJhTh9c,1,0.26
QsJdTd9c,1,0.26
QsJdTd9h,1,0.26
QsJcTc9h,1,0.26
QsJcTc9d,1,0.26
QhJdTd9c,1,0.26
QhJdTd9s,1,0.26
QhJcTc9d,1,0.26
QhJcTc9s,1,0.26
QhJsTs9c,1,0.26
QhJsTs9d,1,0.26
QdJcTc9h,1,0.26
QdJcTc9s,1,0.26
QdJsTs9c,1,0.26
QdJsTs9h,1,0.26
QdJhTh9c,1,0.26
QdJhTh9s,1,0.26
QcJsTs9h,1,0.26
QcJsTs9d,1,0.26
QcJhTh9d,1,0.26
QcJhTh9s,1,0.26
QcJdTd9s,1,0.26
QcJdTd9h,1,0.26
QsJhTh8d,1,0.16
QsJhTh8c,1,0.16
QsJdTd8c,1,0.16
QsJdTd8h,1,0.16
QsJcTc8h,1,0.16
QsJcTc8d,1,0.16
QhJdTd8c,1,0.16
QhJdTd8s,1,0.16
QhJcTc8d,1,0.16
QhJcTc8s,1,0.16
QhJsTs8c,1,0.16
QhJsTs8d,1,0.16
QdJcTc8h,1,0.16
QdJcTc8s,1,0.16
QdJsTs8c,1,0.16
QdJsTs8h,1,0.16
QdJhTh8c,1,0.16
QdJhTh8s,1,0.16
QcJsTs8h,1,0.16
QcJsTs8d,1,0.16
QcJhTh8d,1,0.16
QcJhTh8s,1,0.16
QcJdTd8s,1,0.16
QcJdTd8h,1,0.16
QsJh9h8s,1,0.42
QsJd9d8s,1,0.42
QsJc9c8s,1,0.42
QhJd9d8h,1,0.42
QhJc9c8h,1,0.42
QhJs9s8h,1,0.42
QdJc9c8d,1,0.42
QdJs9s8d,1,0.42
QdJh9h8d,1,0.42
QcJs9s8c,1,0.42
QcJh9h8c,1,0.42
QcJd9d8c,1,0.42
QsJh9h7s,1,0.06
QsJd9d7s,1,0.06
QsJc9c7s,1,0.06
QhJd9d7h,1,0.06
QhJc9c7h,1,0.06
QhJs9s7h,1,0.06
QdJc9c7d,1,0.06
QdJs9s7d,1,0.06
QdJh9h7d,1,0.06
QcJs9s7c,1,0.06
QcJh9h7c,1,0.06
QcJd9d7c,1,0.06
QsJh8h7s,1,0.04
QsJd8d7s,1,0.04
QsJc8c7s,1,0.04
QhJd8d7h,1,0.04
QhJc8c7h,1,0.04
QhJs8s7h,1,0.04
QdJc8c7d,1,0.04
QdJs8s7d,1,0.04
QdJh8h7d,1,0.04
QcJs8s7c,1,0.04
QcJh8h7c,1,0.04
QcJd8d7c,1,0.04
QsJhJdTs,1,0.3
QsJhJcTs,1,0.3
QsJdJcTs,1,0.3
QhJdJcTh,1,0.3
QhJsJdTh,1,0.3
QhJsJcTh,1,0.3
QdJhJcTd,1,0.3
QdJsJcTd,1,0.3
QdJsJhTd,1,0.3
QcJsJhTc,1,0.3
QcJsJdTc,1,0.3
QcJhJdTc,1,0.3
QsJhJd9s,1,0.05
QsJhJc9s,1,0.05
QsJdJc9s,1,0.05
QhJdJc9h,1,0.05
QhJsJd9h,1,0.05
QhJsJc9h,1,0.05
QdJhJc9d,1,0.05
